Species	Sociality	Subs	Value
T2.13c_Schedorhinotermes_longirostris_Singapore_1	2	C_T_norm	1.20917678812416
T2.19a_Oriensubulitermes_inanis_1	2	C_T_norm	2.59357500736811
T2.1c_Microcerotermes_havilandi_1	2	C_T_norm	1.51322751322751
T2.1d_Schedorhinotermes_translucens_Singapore_1	2	C_T_norm	1.60294795025334
T2.1e_Amitermes_dentatus_1	2	C_T_norm	1.99038461538462
T3.10E_Bulbitermes_sp.B_1	2	C_T_norm	1.23198529411765
T4.12_Odontotermes_sp.A_1	2	C_T_norm	1.36871778350515
T4.14A_Euhamitermes_hamatus_1	2	C_T_norm	0.6021602406344
T6.9a_Parrhinotermes_spB_Singapore_1	2	C_T_norm	1.26138130135465
TBRU1.1b_Parrhinotermes_aequalis_spB_Brunei_1	2	C_T_norm	1.32980599647266
TBRU1.22c_Parrhinotermes_microdentiformis_spA_Brunei_1	2	C_T_norm	2.10831493745401
TBRU1-3_Coptotermes_travians_Brunei_1	2	C_T_norm	1.66914792524549
TBRU2.3A_Schedorhinotermes_sarawakensis_Brunei_1	2	C_T_norm	1.72341597796143
TBRU3.12b_Nasutitermes_neoparvus_1	2	C_T_norm	1.42767816091954
TBRU3.17a_Nasutitermes_longirostris_1	2	C_T_norm	0.944020356234097
TBRU3.18a_Microcerotermes_nr.havilandi_1	2	C_T_norm	1.25934065934066
TBRU3.23a_Orientotermes_emersoni_1	2	C_T_norm	2.07937915742794
TBRU5.4a_Glyptotermes_1	1	C_T_norm	1.2748996261941
TBRU7.17B_Heterotermes_tenuior_Brunei_1	2	C_T_norm	1.32256497449599
TBRU8.14E_Labritermes_buttelreepeni_1	2	C_T_norm	0.548907882241216
TBRU8.15B_Procapritermes_martyni_1	2	C_T_norm	1.77459733893557
TBRU9.12E_Microcerotermes_serrula_1	2	C_T_norm	1.52823464912281
TBRU9.19A_Macrotermes_sp.B_1	2	C_T_norm	1.69506059102828
TBRU9.19E_Odontotermes_mathuri_1	2	C_T_norm	1.19692307692308
THAI008_Hypotermes_makhamensis_1	2	C_T_norm	0.950406504065041
THAI021_Nasutitermes_sp.2_1	2	C_T_norm	2.62034615170572
THAI023_Parrhinotermes_spA_Thailand_1	2	C_T_norm	2.01578192252511
THAI026_Dicuspiditermes_sp.2_1	2	C_T_norm	1.59236596736597
THAI028_Pericapritermes_sp.2_1	2	C_T_norm	1.17610062893082
THAI031_Glyptotermes_sp3_Thailand_1	1	C_T_norm	0.433709483793517
THAI036_Termes_rostratus_1	2	C_T_norm	1.16270753512133
THAI037_Procapritermes_sp.1_1	2	C_T_norm	2.33277591973244
THAI043_Nasutitermes_sp.3_1	2	C_T_norm	1.90599173553719
THAI046_Nasutitermes_matangensis_1	2	C_T_norm	1.0860103626943
THAI052_Hospitalitermes_sp.D_1	2	C_T_norm	1.10496026308578
THAI055_Microcerotermes_sp.A_1	2	C_T_norm	1.18472652218782
THAI056_Nasutitermes_sp.1_1	2	C_T_norm	2.0124633431085
THAI061_Pericapritermes_sp.3_1	2	C_T_norm	1.22870583525173
THAI063_Schedorhinotermes_sp3_Thailand_1	2	C_T_norm	1.65110993657505
THAI064_Odontotermes_javanicus_1	2	C_T_norm	1.18492462311558
THAI067_Hospitalitermes_sp.C_1	2	C_T_norm	1.95214473300263
THAI071_Macrotermes_annandalei_1	2	C_T_norm	1.57608588594504
THAI076_Globitermes_sulphureus_1	2	C_T_norm	1.14656031904287
THAI078_Mirocapritermes_sp.2_1	2	C_T_norm	2.09621621621622
THAI084_Schedorhinosp_Thailand_1	2	C_T_norm	1.45954751131222
THAI088_Microtermes_obesi_Thailand_1	2	C_T_norm	1.02986092173439
THAI091_Aciculitermes_maymyoensis_1	2	C_T_norm	0.692789968652038
THAI093_Bulbitermes_makhamensis_1	2	C_T_norm	1.19300106044539
THAI098_Reticulitermes_sp.A_1	2	C_T_norm	1.81141141141141
THAI100_Bulbitermes_nr.laticephalus_1	2	C_T_norm	3.59595124974179
THAI102_Odontotermes_longignathus_1	2	C_T_norm	0.987164330349603
THAI105_Sinocapritermes_sp.1_1	2	C_T_norm	2.79021343050495
THAI108_NODE_1_length_15711_cov_281392_ID_711_1	1	C_T_norm	2.00854461409161
THAI115_Odontotermes_sp.10_1	2	C_T_norm	0.481132075471698
TP1.15A_Cryptotermes_sp3_Malaysia_1	1	C_T_norm	1.08503401360544
TP1.19B_Pericapritermes_sp.G_1	2	C_T_norm	1.29727705922396
Tryonicus_parvus_1	0	C_T_norm	0.188875550220088
WA2_Microcerotermes_newmani_1	2	C_T_norm	1.72893086295148
Z140_Ectobiidae_sp._1	0	C_T_norm	0.747978361496849
Z95_Rhyparobia_grandis_1	0	C_T_norm	0.691304347826087
3.10.2AUS_Coptotermes_acinaciformis_raffrayi_Australia_1	2	C_G_norm	0
3.11.1_Nasutitermes_exitiosus_1	2	C_G_norm	0.143103236126492
3.12.2.AUS_Heterotermes_cf_occiduus_1	2	C_G_norm	0.107586206896552
3.14.4_Amitermes_sp.1_1	2	C_G_norm	0
3_15_2_AUS_Heterotermes_occidus_Australia_1	2	C_G_norm	0
3.15.6AUS_Heterotermes_platycephalus_Australia_1	2	C_G_norm	0
Allacta_bimaculata_1	0	C_G_norm	0
Amazonina_sp._1	0	C_G_norm	0
Anaplecta_calosoma_1	0	C_G_norm	0.0165209526680736
Anaplecta_omei_1	0	C_G_norm	0
Ancistrotermes_pakistanicus_Thailand_1	2	C_G_norm	0
ARG2014-01_Aparatermes_sp.B_1	2	C_G_norm	0
AUS101_1	1	C_G_norm	0.123869907244335
AUS103_Heterotermes_cf_paradoxus_1	2	C_G_norm	0
AUS104_Schedorhinotermes_sp4_Australia_1	2	C_G_norm	0.134543574424082
AUS109_Kalotermitidae_sp_E_Australia_1	1	C_G_norm	0.0765416579370068
AUS110_NODE_1_length_15815_cov_394767_ID_1911_1	1	C_G_norm	0
AUS111_1	1	C_G_norm	0.0243111090801078
AUS114_Microcerotermes_sp.H_1	2	C_G_norm	0
AUS11_Schedorhinotermes_spA_Australia_1	2	C_G_norm	0
AUS121_Heterotermes_cf_paradoxus_1	2	C_G_norm	0.117694805194805
AUS18_Ephelotermes_melachoma_1	2	C_G_norm	0.0584031039411885
AUS19_Ephelotermes_taylori_1	2	C_G_norm	0.0498472282845919
AUS24_Nasutitermes_longipennis_1	2	C_G_norm	0
AUS2_Laxta_sp._1	0	C_G_norm	0
AUS30_Microcerotermes_sp._1	2	C_G_norm	0
AUS46_Lophotermes_septentrionalis_1	2	C_G_norm	0.0551839464882943
AUS47_Heterotermes_vagus_Australia_1	2	C_G_norm	0.0490777338603426
AUS49_Tumulitermes_sp._1	2	C_G_norm	0.103135574103316
AUS4_Amitermes_meridionalis_1	2	C_G_norm	0
AUS50_Heterotermes_validus_1	2	C_G_norm	0
AUS54_Nasutitermes_triodiae_1	2	C_G_norm	0
AUS56_Tumulitermes_pastinator_1	2	C_G_norm	0.105780609922622
AUS57_Tumulitermes_recalvus_1	2	C_G_norm	0
AUS5_Tumulitermes_sp._1	2	C_G_norm	0.137369595368751
AUS62_Nasutitermes_graveolus_1	2	C_G_norm	0
AUS66_Microcerotermes_sp.E_1	2	C_G_norm	0.0639434581779732
AUS6_Microcerotermes_nervosus_1	2	C_G_norm	0.0829728950403691
AUS71_Microcerotermes_sp.G_1	2	C_G_norm	0.0728954081632653
AUS77_Amitermes_sp.D_1	2	C_G_norm	0
AUS78_Amitermes_sp.E_1	2	C_G_norm	0
AUS82_Microcerotermes_sp.I_1	2	C_G_norm	0.16648757074289
AUS89_NODE_1_length_15463_cov_359375_ID_1361_1	1	C_G_norm	0.0835483021847855
AUS91_1	1	C_G_norm	0
AUS97_Nasutitermes_sp._1	2	C_G_norm	0.0533035131860964
AUST14-12_Stolotermes_victoriensis_1	1	C_G_norm	0
AUSTRALIANRPERTH_Coptotermes_michaelseni_1	2	C_G_norm	0.0929882874327319
B002_Aeluropoda_insignis_1	0	C_G_norm	0
B003_Archimandrita_tesselata_1	0	C_G_norm	0.0694915254237288
B004_Blaberus_peruvianus_1	0	C_G_norm	0
B007_Blaberus_cf._1	0	C_G_norm	0
B010_Blaberus_discoidalis_1	0	C_G_norm	0
B015_Byrsotria_cabrerai_1	0	C_G_norm	0.0949307893752338
B016_Byrsotria_fumigata_1	0	C_G_norm	0.0878375401964671
B017_Byrsotria_rothi_1	0	C_G_norm	0
B020_Diploptera_punctata_1	0	C_G_norm	0.0389772727272727
B021_Elliptorhina_chopardi_1	0	C_G_norm	0
B023_Elliptorhina_javanica_1	0	C_G_norm	0.0391324482865082
B029_Gromphadorhina_grandidieri_1	0	C_G_norm	0.047877358490566
B031_Gromphadorhina_oblongonota_1	0	C_G_norm	0.1310340322686
B034_Gyna_caffrorum_1	0	C_G_norm	0
B035_Gyna_capucina_1	0	C_G_norm	0
B041_Nauphoeta_cinerea_1	0	C_G_norm	0.0255016181229774
B044_Panchlora_nivea_1	0	C_G_norm	0.0361161524500907
B046_Phoetalia_pallida_1	0	C_G_norm	0
B048_Pycnoscelus_femapterus_1	0	C_G_norm	0.0534359660865685
B050_Pycnoscelus_nigra_1	0	C_G_norm	0
B052_Pycnoscelus_surinamensis_1	0	C_G_norm	0
B053_Rhyparobia_maderae_1	0	C_G_norm	0
B054_Rhyparobia_sp._1	0	C_G_norm	0
B055_Schultesia_lampyridiformis_1	0	C_G_norm	0.0625
B056_Blaptica_dubia_1	0	C_G_norm	0.0507152817228735
B058_Asiablatta_kyotensis_1	0	C_G_norm	0.0577132486388385
B061_Paratemnopteryx_couloniana_1	0	C_G_norm	0
B062_Parcoblatta_divisa_1	0	C_G_norm	0
B063_Parcoblatta_lata_1	0	C_G_norm	0
B064_Parcoblatta_pennsylvanica_1	0	C_G_norm	0
B066_Symploce_macroptera_1	0	C_G_norm	0
B067_Symploce_pallens_1	0	C_G_norm	0
B068_Blatta_orientalis_1	0	C_G_norm	0
B069_Deropeltis_paulinoi_1	0	C_G_norm	0
B071_Eurycotis_decipiens_1	0	C_G_norm	0
B072_Eurycotis_floridana_1	0	C_G_norm	0
B073_Eurycotis_opaca_Sunset_1	0	C_G_norm	0
B074_Eurycotis_sp._1	0	C_G_norm	0
B075_Neostylopyga_rhombifolia_1	0	C_G_norm	0
B077_Periplaneta_australasiae_1	0	C_G_norm	0
B078_Periplaneta_brunnea_1	0	C_G_norm	0
B080_Shelfordella_lateralis_1	0	C_G_norm	0
B082_Ischnoptera_bilunata_1	0	C_G_norm	0
B083_Ischnoptera_deropeltiformis_1	0	C_G_norm	0
B084_Ischnoptera_sp._1	0	C_G_norm	0.131205673758865
B086_Ergaula_capucina_1	0	C_G_norm	0
B088_Polyphaga_aegyptiaca_1	0	C_G_norm	0
B089_Therea_olegrandjeani_1	0	C_G_norm	0
B090_Therea_petiveriana_1	0	C_G_norm	0
B091_Therea_regularis_1	0	C_G_norm	0
B094_Heterogamodes_hebraica_1	0	C_G_norm	0
B096_Lobopterella_dimidiatipes_1	0	C_G_norm	0
B097_Arenivaga_cf._1	0	C_G_norm	0
B099_Parcoblatta_fulvescens_1	0	C_G_norm	0
B100_Parcoblatta_uhleriana_1	0	C_G_norm	0
B101_Parcoblatta_bolliana_1	0	C_G_norm	0
B103_Pycnoscelus_sp._1	0	C_G_norm	0
B107_Neolaxta_mackerrasae_1	0	C_G_norm	0
B115_Macropanesthia_rhinoceros_1	0	C_G_norm	0.0779757085020243
B122_Platyzosteria_nitida_1	0	C_G_norm	0
B124_Tryonicus_mackerrasae_1	0	C_G_norm	0
BA2929_NODE_6_length_15590_cov_330713_ID_1249685_1	1	C_G_norm	0.0665698225225794
BA3121_NODE_84_length_15754_cov_340293_ID_1927933_1	1	C_G_norm	0.0941443380916106
Balta_sp._1	0	C_G_norm	0
BB_Ectobiidae_1	0	C_G_norm	0
BBI_Blattella_bisignata_1	0	C_G_norm	0
BDIT020_Microtermes_sp_Burundi_1	2	C_G_norm	0.235692921236291
BDIT022_Microcerotermes_parvus_1	2	C_G_norm	0.0437849858139713
BDIT023_Pseudacanthotermes_spiniger_Burundi_1	2	C_G_norm	0
BDIT026_Promirotermes_pygmaeus_1	2	C_G_norm	0.100043010752688
BDIT034_Termes_hospes_1	2	C_G_norm	0
BDIT037_Furculitermes_soyeri_1	2	C_G_norm	0
BDIT041_Nasutitermes_arborum_1	2	C_G_norm	0
BDIT049_Aderitotermes_sp.2_1	2	C_G_norm	0
BDIT051_Microtermes_sp_Burundi_1	2	C_G_norm	0.119289989257763
BDIT061_Alyscotermes_kilimandjaricus_1	2	C_G_norm	0
BDIT062_Acholotermes_chirotus_1	2	C_G_norm	0.0414502164502165
BDIT064_Macrotermes_sp.A_1	2	C_G_norm	0
BDIT069_Cubitermes_nr_fulvus_1	2	C_G_norm	0
BDIT073_Promirotermes_sp.A_1	2	C_G_norm	0.0460812917149594
BDIT074_Aderitotermes_fossor_1	2	C_G_norm	0.0490086206896552
BDIT075_Cubitermes_fulvus_1	2	C_G_norm	0
BDIT076_Apicotermitinae_gen.A_1	2	C_G_norm	0
BDIT078_Cubitermes_ugandensis_1	2	C_G_norm	0.164238008500304
BDIT087_Odontotermes_sp._1	2	C_G_norm	0
BDIT089_Microcerotermes_progrediens_1	2	C_G_norm	0
BDIT101_Anenteotermes_polyscolus_1	2	C_G_norm	0.0739288165506422
BDIT102_Microcerotermes_fuscotibialis_1	2	C_G_norm	0.0806496008808147
BDIT106_Cubitermes_oblectatus_1	2	C_G_norm	0.160203340595497
BDIT108_Foraminitermes_rhinoceros_1	2	C_G_norm	0.0719570847206807
BDIT109_Aderitotermes_sp_1	2	C_G_norm	0
BDIT112_Astalotermes_murcus_1	2	C_G_norm	0.100616947922337
BDIT114_Trinevitermes_sp.A_1	2	C_G_norm	0
BDIT120_Astalotermes_sp._1	2	C_G_norm	0.0693571927152738
BDIT121_Alyscotermes_sp.B_1	2	C_G_norm	0.166516921233902
BDIT129_Macrotermes_vitrialatus_Burundi_1	2	C_G_norm	0.0557261956998684
BDIT27_Coptotermes_sjosdteti_Burundi_1	2	C_G_norm	0
BDIT8-M2A_Coptotermes_amanii_1	2	C_G_norm	0
BDIT8-M2B_Microtermes_sp_Burundi_1	2	C_G_norm	0
Beybienkoa_karandanensis_1	0	C_G_norm	0.0182926829268293
Bifid_1	1	C_G_norm	0.0931337609883583
BLA48_Laxta_sp._1	0	C_G_norm	0.152017516421645
Blatella_germanica_1	0	C_G_norm	0
BRA12_Aparatermes_sp.A_1	2	C_G_norm	0.0694520798973795
BRA13_Spinitermes_sp.A_1	2	C_G_norm	0
BRA15_Glyptotermes_1	1	C_G_norm	0.0361256193919914
BRA1_Constrictotermes_cyphergaster_1	2	C_G_norm	0
BRA28_Anoplotermes-group_sp.I_1	2	C_G_norm	0
BRA29_Labiotermes_sp._1	2	C_G_norm	0
BRA2_Inquilinitermes_sp._1	2	C_G_norm	0
BRA31_Serritermes_serrifer_1	1	C_G_norm	0
BRA3_Cornitermes_cumulans_1	2	C_G_norm	0
BRA7_Patawatermes_sp.A_1	2	C_G_norm	0.106771799628942
BRA8_Labiotermes_sp._1	2	C_G_norm	0
BRU3_Amitermes_dentatus_1	2	C_G_norm	0
BRU6_Nasutitermes_matangensis_1	2	C_G_norm	0.0893846270581986
BRU8_Hospitalitermes_hospitalis_1	2	C_G_norm	0
BUidUT_Blattella_lituricollis_1	0	C_G_norm	0
BV_Blattella_vaga_1	0	C_G_norm	0
CA10_Synacanthotermes_sp._1	2	C_G_norm	0.0421686746987952
CA11_Duplidentitermes_sp._1	2	C_G_norm	0.115365085812938
CA12_Astalotermes_Cameroon_1	2	C_G_norm	0
CA13_Ophiotermes_sp._1	2	C_G_norm	0
CA15_Apicotermitinae_gen.B_Cameroon_1	2	C_G_norm	0
CA18_Amalotermes_phaeocephalus_Cameroon_1	2	C_G_norm	0.0409434309931822
CA1_Cubitermes_fungifaber_1	2	C_G_norm	0.142653167185877
CA20_Leptomyxotermes_doriae_1	2	C_G_norm	0.0883343236284413
CA25_Pericapritermes_nigerianus_1	2	C_G_norm	0
CA26_Sphaerotermes_sphaerothorax_1	2	C_G_norm	0
CA27_Acanthotermes_acanthotorax_Cameroon_1	2	C_G_norm	0.0291641306553053
CA35_Basidentitermes_aurivillii_Cameroon_1	2	C_G_norm	0.141618122977346
CA37_Sphaerotermes_sp.A_1	2	C_G_norm	0.124643092466506
CA38_Aderitotermes_sp_Cameroon_1	2	C_G_norm	0
CA8_Postsubulitermes_parviconstrictus_1	2	C_G_norm	0
CA9_Jugositermes_tuberculatus_1	2	C_G_norm	0
CAM16-31_NODE_1_length_16055_cov_206745_ID_2275_1	1	C_G_norm	0.0264741275571601
Carbrunneria_paramaxi_1	0	C_G_norm	0.0233269138180067
CHI15-157_NODE_1_length_15696_cov_532996_ID_1259_1	1	C_G_norm	0
CHI15-24_1	1	C_G_norm	0.0292859750691076
CHI15-75_1	1	C_G_norm	0
CHI15-85_NODE_1_length_15781_cov_415385_ID_1981_1	1	C_G_norm	0
COL17-26_NODE_1_length_15512_cov_173959_ID_51_1	1	C_G_norm	0.0158015815959741
COL2012L04_Patawatermes_turricola_1	2	C_G_norm	0
COL2012L05_Cavitermes_tuberosus_1	2	C_G_norm	0.0982613277133825
COL-2012L08_Nasutitermes_sp._1	2	C_G_norm	0.0448937908496732
COL2012T03_Humutermes_krishnai_1	2	C_G_norm	0.0487680975361951
COL2012-T09_Microcerotermes_sp._1	2	C_G_norm	0
COL-4PUERTO_Heterotermes_nr_tenuis_1	2	C_G_norm	0
COL-SAS_Nasutitermes_sp._1	2	C_G_norm	0
COPACI_Coptotermes_acinaciformis_Australia_1	2	C_G_norm	0.198979591836735
COPFRE_Coptotermes_frenchi_Australia_1	2	C_G_norm	0
COP-LAC_Coptotermes_lacteus_Australia_1	2	C_G_norm	0
Coptotermes_formosanus_Miyako_1	2	C_G_norm	0
CR_Cryptocercus_relictus_1	0	C_G_norm	0
CRYAUS_Cryptotermes_austrinus_Australia_1	1	C_G_norm	0.0702651515151515
CRYBREVIS_Cryptotermes_brevis_Australia_1	1	C_G_norm	0
CRYDOMESTI_Cryptotermes_domesticus_1	1	C_G_norm	0.0315330810686848
CRYDRUDDLE_Cryptotermes_dudleyi_Australia_1	1	C_G_norm	0.0541274523575409
Cryptocercus_hirtus_1	0	C_G_norm	0
Cryptocercus_meridianus_1	0	C_G_norm	0
Cryptocercus_punctulatus_sp_CR18_1	0	C_G_norm	0
Cryptotermes_secundus_1	1	C_G_norm	0.0996138996138996
CRYQUEEN_Cryptotermes_queenslandicus_Australia_1	1	C_G_norm	0.0613486842105263
CU_1490_0_NODE_2_length_15846_cov_660191_ID_1569873_1	1	C_G_norm	0
Dentispicotermes_brevicarinatus_1	2	C_G_norm	0.107643467643468
Dolichorhinotermes_longilabius_1	2	C_G_norm	0.0548780487804878
Drepanotermes_ISO312_1	2	C_G_norm	0
E16_Microtermes_sp_Pakistan_1	2	C_G_norm	0
E17-RS-34-2-TR_NODE_1_length_15518_cov_51521_ID_229_1	1	C_G_norm	0.115007012622721
E31_Microtermes_obesi_Pakistan_1	2	C_G_norm	0
E42_Microcerotermes_sp.3_1	2	C_G_norm	0
E48_Coptotermes_heimi_Pakistan_1	2	C_G_norm	0
E50_Microtermes_sp1_Pakistan_1	2	C_G_norm	0
E58_Kalotermitidae_spA_Pakistan_1	1	C_G_norm	0.0630182421227197
E6_Amitermes_sp.A_1	2	C_G_norm	0.0689843465598835
EC1466_0_NODE_3_length_15795_cov_299853_ID_608187_1	1	C_G_norm	0.0523435886846996
Ectobius_sp_Z254C_1	0	C_G_norm	0
Elliptorhina_davidi_22_1	0	C_G_norm	0
Embiratermes_neotenicus_French_Guiana_1	2	C_G_norm	0.163516169376452
ES_Eupolyphaga_sinensis_1	0	C_G_norm	0.528508771929825
Eublaberus_distanti_25_1	0	C_G_norm	0.0782703886152162
FG16-11_1	1	C_G_norm	0.0350320472539902
FG17-7_NODE_1_length_15536_cov_109291_ID_76_1	1	C_G_norm	0.0483960769197824
FG-ND2-12_1	1	C_G_norm	0.0958494208494208
FG-ND2-19_Anhangatermes_macarthuri_1	2	C_G_norm	0
FG-ND2-26_Ruptitermes_nr.xanthochiton_1	2	C_G_norm	0.0481481481481481
FG-N-D2-2_Neotermes_spA_FG_1	1	C_G_norm	0.0811796681289338
FG-ND2-30_Nasutitermes_sp._1	2	C_G_norm	0
FG-ND2-32_Nasutitermes_sp.SC_1	2	C_G_norm	0
FG-ND2-33_Anoplotermes-group_sp.SB_1	2	C_G_norm	0
FG-ND2-38_Microcerotermes_sp.SA_1	2	C_G_norm	0.0747924234561495
FG-ND2-3_Comatermes_sp._1	1	C_G_norm	0.0708910891089109
FG-ND2-43_Tetimatermes_sp.A_1	2	C_G_norm	0
FG-ND2-48_Ruptitermes_arboreus_1	2	C_G_norm	0.046583850931677
FLY667_0_NODE_1_length_15810_cov_38592_ID_136216_1	1	C_G_norm	0
G13-017_Anoplotermes-group_sp.N_1	2	C_G_norm	0.0298995739500913
G13-023_Embiratermes_brevinasus_1	2	C_G_norm	0
G13-026_Heterotermes_crinitus_FG_1	2	C_G_norm	0.0866071643370943
G13-028_Planicapritermes_planiceps_1	2	C_G_norm	0
G13-034_Anoplotermes_parvus_1	2	C_G_norm	0.138223017292785
G13-036_Termes_fatalis_1	2	C_G_norm	0.306720430107527
G13-065_Anoplotermes-group_sp.Q_1	2	C_G_norm	0.140841614525825
G13-067_Crepititermes_verruculosus_1	2	C_G_norm	0.0472780569514238
G13-069_Anoplotermes-group_sp.AF_1	2	C_G_norm	0.0860768943635685
G13-072_Rubeotermes_jheringi_1	2	C_G_norm	0.0574447350874494
G13-080_Neocapritermes_taracua_1	2	C_G_norm	0.0763157894736842
G13-081_Aparatermes_nr.cingulatus_1	2	C_G_norm	0
G13-084_Termes_sp.A_1	2	C_G_norm	0.116604088443888
G13-101_Silvestritermes_heyeri_1	2	C_G_norm	0
G13-107_Coptotermes_testaceus_FG_1	2	C_G_norm	0.693567251461988
G13-10_Longustitermes_manni_1	2	C_G_norm	0.0680319333564735
G13-114_Compositermes_vindai_1	2	C_G_norm	0
G13-116_Anoplotermes_sp.E1_1	2	C_G_norm	0
G13-117_Nasutitermes_banksi_1	2	C_G_norm	0
G13-120_Patawatermes_nigripunctatus_1	2	C_G_norm	0.114967897271268
G13-122_Anoplotermes_janus_1	2	C_G_norm	0.0427611940298507
G13-127_Nasutitermes_similis_1	2	C_G_norm	0.101543531044051
G13-130_Coatitermes_sp.2_1	2	C_G_norm	0
G13-140_Spinitermes_trispinosus_1	2	C_G_norm	0
G13-142_Anoplotermes_sp.E1_1	2	C_G_norm	0.0586322580645161
G678_Rugitermes_sp_A_1	1	C_G_norm	0.0485603781693167
G679_Caetetermes_taquarussu_1	2	C_G_norm	0.0605736782902137
G680_Anoplotermes_sp.E1_1	2	C_G_norm	0.165285714285714
G681_Neocapritermes_araguaia_1	2	C_G_norm	0
G683_Neocapritermes_sp.H_1	2	C_G_norm	0.0422650494828484
G685_Atlantitermes_oculatissimus_1	2	C_G_norm	0.0586107860865865
G686_Cyrilliotermes_angulariceps_1	2	C_G_norm	0.101196033969143
G687_Cylindrotermes_parvignathus_1	2	C_G_norm	0.0483402751483024
G689_Microcerotermes_sp._1	2	C_G_norm	0.0877594627594628
G693_Cornitermes_pugnax_1	2	C_G_norm	0.0610236220472441
G697_Orthognathotermes_aduncus_1	2	C_G_norm	0.0984151329243354
G699_Inquilinitermes_inquilinus_1	2	C_G_norm	0.143396226415094
G700_Constrictotermes_cavifrons_1	2	C_G_norm	0.100502062040524
G702_Glossotermes_oculatus_1	1	C_G_norm	0.124008843036109
G707_Neocapritermes_angusticeps_1	2	C_G_norm	0
G711_Labiotermes_labralis_1	2	C_G_norm	0
G712_Subulitermes_sp._1	2	C_G_norm	0
G715_Syntermes_spinosus_1	2	C_G_norm	0.0330030159414046
G718_Nasutitermes_octopilis_1	2	C_G_norm	0.0630579297245964
G721_Anoplotermes-group_sp.AD_1	2	C_G_norm	0
G728_Agnathotermes_crassinasus_1	2	C_G_norm	0
G729_Araujotermes_parvellus_1	2	C_G_norm	0
G733_Nasutitermes_macrocephalus_1	2	C_G_norm	0.0483764355944807
G736_Atlantitermes_snyderi_1	2	C_G_norm	0.068359375
G740_Coatitermes_kartaboensis_1	2	C_G_norm	0
G751_Rhinotermes_hispidus_FG_1	2	C_G_norm	0
G769_Dihoplotermes_sp.A_1	2	C_G_norm	0.184913652655588
Glypto1_Glyptotermes_fuscus_Japan_1	1	C_G_norm	0.0478333333333333
Glyptotermes_satsumensis_1	1	C_G_norm	0.0526692428796336
GP17-13_1	1	C_G_norm	0
GR2200_NODE_14_length_15769_cov_491341_ID_624588_1	1	C_G_norm	0
Heterotermes_ISO183_1	2	C_G_norm	0.0721649484536083
Hodotermopsis_sjosdteti_1	1	C_G_norm	0
I9_Mastotermes_darwiniensis_1	2	C_G_norm	0
Incisitermes_arizonensis_1	1	C_G_norm	0
Incisitermes_minor_1	1	C_G_norm	0
IND1_Microtermes_sp.C_India_1	2	C_G_norm	0
IND2_Trinervitermes_sp._1	2	C_G_norm	0
IND3_Heterotermes_malabaricus_1	2	C_G_norm	0
IND5_Nasutitermes_sp.B_1	2	C_G_norm	0.0380691131703074
IND6_Odontotermes_sp.C_1	2	C_G_norm	0
IND8_Odontotermes_sp.B_1	2	C_G_norm	0
IS13_Reticulitermes_flavipes_1	2	C_G_norm	0
IS17_Microhodotermes_viator_1	1	C_G_norm	0.0963330720320529
IS57_Reticulitermes_flavipes_1	2	C_G_norm	0
IS59_Reticulitermes_virginicus_1	2	C_G_norm	0.0755868544600939
IS95_Macrotermes_subhyalinus_1	2	C_G_norm	0.115629984051037
ISO207_Porotermes_adamsoni_1	1	C_G_norm	0.0393230284814656
ISO262_Neotermes_insularis_1	1	C_G_norm	0
ISO314_Schedorhinotermes_breinli_Australia_1	2	C_G_norm	0.249786324786325
ISO360_Macrognathotermes_errator_1	2	C_G_norm	0
ISO845_Zootermopsis_angusticollis_1	1	C_G_norm	0.0465461413923367
JE91_Nocticola_sp._1	0	C_G_norm	0
KE15-10_1	1	C_G_norm	0.0319148936170213
KE15-140_1	1	C_G_norm	0.0229177036668326
KE15-30_1	1	C_G_norm	0.0582030413364746
KF_Kalotermes_flavicollis_1	1	C_G_norm	0.0427531956735497
Lamproblatta_sp_1	0	C_G_norm	0
Macrotermes_barneyi_1	2	C_G_norm	0
MAD15-108_NODE_1_length_15757_cov_110743_ID_123_1	1	C_G_norm	0
MAD15-1_1	1	C_G_norm	0.0652679226816736
MAD15-128_NODE_1_length_16052_cov_832021_ID_301_1	1	C_G_norm	0
MAD15-171_NODE_1_length_15507_cov_475004_ID_850_1	1	C_G_norm	0.0363962015477679
MAD15-2_1	1	C_G_norm	0.0358893280632411
MAL10_Neotermes_spA_Malaysia_1	1	C_G_norm	0.0919125743228364
MAL21_Microcerotermes_crassus_1	2	C_G_norm	0
MAL27_Hospitalitermes_medioflavus_1	2	C_G_norm	0
MAL29_Parrhinotermes_sp2_Malaysia_1	2	C_G_norm	0.107236842105263
MAL36_Cryptotermes_sp1_Malaysia_1	1	C_G_norm	0
MAL41_Odontotermes_sp.K_1	2	C_G_norm	0.176664173522812
Methana_sp_AUS1_1	0	C_G_norm	0
MLA11_Coptotermes_sepangensis_1	2	C_G_norm	0
Nasutitermes_ISO352_1	2	C_G_norm	0.0560357245750504
Nasutitermes_nr.perparvus_Thailand_1	2	C_G_norm	0
Nasutitermes_takasagoensis_Japan_1	2	C_G_norm	0
NEW4_Microcerotermes_baluchistanicus_1	2	C_G_norm	0
NG21_Glyptotermes_spA_NewGuinea_1	1	C_G_norm	0.0877610565110565
NG52_Parrhinotermes_browni_1	2	C_G_norm	0.0777914614121511
